customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,service_adoption_score,tenure_bins,gender_Female,gender_Male,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4697-LUPSU,0,1,1,-1.2395040756535771,1,0,-1.4824642137615447,-0.9921570799223484,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
8434-VGEQQ,0,1,1,1.1643896396487294,1,0,-1.4708300585821945,-0.4314071013704999,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4952-YSOGZ,0,1,1,-1.1580161531009565,1,1,0.703094937787858,-0.8390648355812851,1,3,1,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
1589-AGTLK,0,0,0,-1.1987601143772668,1,1,-0.6464670630167922,-0.9449499613503202,1,1,1,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
5244-IRFIH,1,1,0,0.02355872391204165,1,1,0.9873007285977041,0.3627313418972633,1,4,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
6549-YMFAW,1,1,0,-0.9542963467194051,1,1,-1.4475617482234935,-0.9171551158359484,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
4950-HKQTE,0,0,0,-0.42462485012737144,1,0,-1.28135953137563,-0.7402387181968523,0,2,3,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
6786-OBWQR,0,1,1,-1.1172721918246462,1,1,0.5335686766030371,-0.8500945361822262,0,2,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
2684-EIWEO,1,0,0,-0.09867315991688919,1,0,0.8942274871629008,0.20963909755620008,1,5,3,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
2753-JMMCV,0,0,0,1.3273654847539706,1,1,0.3125197281953792,1.112750982761262,0,6,2,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
6439-GTPCA,0,0,0,0.512486259227765,1,1,0.7463075141683023,0.7315645299927356,1,4,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
6621-YOBKI,0,0,0,-1.1172721918246462,1,0,-1.477478147256109,-0.9665681745281649,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
1216-JWVUX,0,1,1,-0.3023929662984406,1,1,0.35573230457582355,-0.16845903904406279,0,2,3,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7564-GHCVB,0,1,1,1.6125732136881425,1,0,0.4737358785378064,1.5208499049960849,0,3,2,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
1173-NOEYG,0,1,0,-0.22090504374582004,1,0,0.8427047999400633,0.06184110950358857,0,4,3,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
7595-EHCDL,0,1,1,-0.01718523736426863,0,0,-0.47195473532653576,-0.27787366900539906,0,3,3,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
6647-ZEDXT,0,0,0,-0.09867315991688919,1,0,1.5174858003423883,0.4606750832336208,0,7,3,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
2521-NPUZR,0,1,0,1.5310852911355222,1,0,1.2033636104999266,2.118659677567096,0,6,2,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
1307-TVUFB,1,0,0,0.3902543753988342,1,1,0.48370801154867815,0.4681752796422608,0,3,3,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7503-MIOGA,1,1,0,1.6125732136881425,1,1,0.8327326669291911,1.947478724240489,0,8,2,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
4381-MHQDC,0,0,0,0.5939741817803856,1,1,0.0067076491953105815,0.26302284846475527,0,5,3,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
6923-JHPMP,0,0,0,-1.2395040756535771,1,1,0.5202724992552084,-0.9467147134464707,0,3,1,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
5138-WVKYJ,0,0,0,-0.9135523854430948,1,0,1.1219245242444733,-0.5624399445096809,1,5,1,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
4018-PPNDW,0,1,1,1.1643896396487294,1,1,-1.3528264846202114,-0.322874847457239,0,2,2,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
1635-FJFCC,0,0,0,-1.1172721918246462,1,1,-0.6896796393972369,-0.9180374918840237,0,1,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
2499-AJYUA,1,1,0,1.6125732136881425,1,1,1.5291199555217385,2.4702865327251,0,7,2,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
6919-ELBGL,1,1,1,1.6125732136881425,1,1,1.6670677955054654,2.6088195722729206,0,8,2,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
3966-HRMZA,1,0,0,-1.1987601143772668,1,0,0.3407741050595158,-0.9180374918840237,0,2,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6425-JWTDV,0,1,0,0.6347181430566958,1,0,-1.5140426349626388,-0.6299417121874408,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
8405-IGQFX,0,0,0,1.24587756220135,1,1,0.8393807556031058,1.55923326308736,0,4,2,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
8224-IVVPA,0,0,0,-0.22090504374582004,1,1,-0.26918803077214243,-0.2783148570294367,0,3,3,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
9477-LGWQI,0,1,1,1.5310852911355222,1,1,0.5103003662443366,1.4634954618711908,0,6,2,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1410-RSCMR,0,1,1,-1.0357842692720256,1,1,0.2177844645920968,-0.7799456403602405,0,5,1,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False
0139-IVFJG,0,1,0,-1.2395040756535771,1,0,0.8493528886139774,-0.9233317481724755,0,4,1,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
6683-VLCTZ,1,0,0,-0.506112772679992,1,1,1.1219245242444733,-0.19448913246228391,1,5,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
5730-DBDSI,0,0,0,1.368109446030281,1,0,-1.499084435446331,-0.45434887862045753,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0030-FNXPP,0,0,0,-1.1987601143772668,1,0,-1.494098368940895,-0.9820097553694824,0,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
2189-WWOEW,0,0,1,-0.7098325790615434,1,1,0.7014329156193795,-0.4472898702358552,1,3,3,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
5684-FJVYR,0,1,1,1.6125732136881425,1,1,0.8493528886139774,1.8883595290194444,0,5,2,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False
4013-GUXND,0,0,0,-1.2802480369298874,1,0,-1.4625199477398012,-0.9983337122588753,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
1894-IGFSG,0,0,0,-0.42462485012737144,1,0,0.8127884009074476,-0.1658119108998369,1,3,3,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7379-POKDZ,0,1,0,-1.1987601143772668,1,1,0.18288199905404562,-0.9153903637397979,1,1,1,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1266-NZYUI,0,1,1,1.6125732136881425,1,0,0.06820246942901982,1.0920151456314926,0,5,2,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False
7969-FFOWG,0,1,1,1.3273654847539706,1,0,-1.4924363467724167,-0.4371425456829893,0,1,2,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
4718-DHSMV,0,0,0,-0.8728084241667845,0,1,-0.9639132971962113,-0.8470062200139628,0,1,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
5175-WLYXL,0,0,0,-0.42462485012737144,1,1,0.46708778986389177,-0.3012566342793943,0,3,3,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7817-OMJNA,0,0,0,-0.7505765403378537,1,0,-1.4758161250876303,-0.8858307661292756,0,1,3,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
8728-SKJLR,0,0,0,0.3495104141225239,1,1,0.3141817503638577,0.355672333512661,0,2,3,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
3137-NYQQI,0,1,0,-0.6283446565089229,1,0,5.9560521395953924e-05,-0.48876154449539394,0,4,3,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
7706-DZNKK,0,0,0,-0.8728084241667845,1,1,-1.4741541029191516,-0.9025959110427062,0,1,1,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0236-HFWSV,0,0,0,-0.7098325790615434,1,1,0.9490742187226954,-0.37008196602926713,1,4,3,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
3900-AQPHZ,0,0,0,-1.2802480369298874,1,0,-1.4924363467724167,-0.998774900282913,1,1,1,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
